ID,Animal,Latitude,Longitude,timestamp,Start,End,Date,Month,Hour,Year,DepthMax,DepthMin,Quality,DurationMax,DurationMin
4626,131127,-63.223,-59.596,5/28/2016 6:48,5/28/2016 9:46,5/28/2016 9:48,5/28/2016 10:02,May,6,2016,20,20,B,89,87
4626,131127,-63.223,-59.596,5/28/2016 6:59,5/28/2016 9:56,5/28/2016 9:59,5/28/2016 10:02,May,6,2016,33,32.5,B,197,195
5601,131127,-63.223,-59.596,5/28/2016 6:55,5/28/2016 9:51,5/28/2016 9:55,5/28/2016 10:02,May,6,2016,26,25.5,B,203,201
5601,131127,-63.223,-59.596,5/28/2016 6:35,5/28/2016 9:30,5/28/2016 9:35,5/28/2016 10:02,May,6,2016,16.5,16.5,B,353,351
5601,131127,-63.223,-59.596,5/28/2016 6:43,5/28/2016 9:41,5/28/2016 9:43,5/28/2016 10:02,May,6,2016,31,30.5,B,127,125
5601,131127,-63.223,-59.596,5/28/2016 6:48,5/28/2016 9:46,5/28/2016 9:48,5/28/2016 10:02,May,6,2016,20,20,B,89,87
5601,131127,-63.223,-59.596,5/28/2016 6:59,5/28/2016 9:56,5/28/2016 9:59,5/28/2016 10:02,May,6,2016,33,32.5,B,197,195
2443,131127,-63.273,-59.558,5/28/2016 20:22,5/28/2016 23:16,5/28/2016 23:22,5/29/2016 0:20,May,20,2016,19,19,A,383,381
2443,131127,-63.273,-59.558,5/28/2016 20:28,5/28/2016 23:23,5/28/2016 23:28,5/29/2016 0:20,May,20,2016,28,27.5,A,343,341
2443,131127,-63.273,-59.558,5/28/2016 20:43,5/28/2016 23:30,5/28/2016 23:43,5/29/2016 0:20,May,20,2016,23.5,23.5,A,835,833
2443,131127,-63.273,-59.558,5/28/2016 20:52,5/28/2016 23:44,5/28/2016 23:52,5/29/2016 0:20,May,20,2016,21,21,A,445,443
2443,131127,-63.273,-59.558,5/28/2016 21:05,5/28/2016 23:52,5/29/2016 0:05,5/29/2016 0:20,May,21,2016,72.5,71,A,765,763
1062,131127,-63.288,-59.579,5/28/2016 21:31,5/29/2016 0:27,5/29/2016 0:31,5/29/2016 0:47,May,21,2016,92.5,91,2,233,231
1062,131127,-63.288,-59.579,5/28/2016 21:26,5/29/2016 0:23,5/29/2016 0:26,5/29/2016 0:47,May,21,2016,82.5,81,2,189,187
1062,131127,-63.288,-59.579,5/28/2016 21:41,5/29/2016 0:37,5/29/2016 0:41,5/29/2016 0:47,May,21,2016,82.5,81,2,231,229
1062,131127,-63.288,-59.579,5/28/2016 21:36,5/29/2016 0:32,5/29/2016 0:36,5/29/2016 0:47,May,21,2016,78.5,77,2,203,201
1062,131127,-63.288,-59.579,5/28/2016 21:46,5/29/2016 0:42,5/29/2016 0:46,5/29/2016 0:47,May,21,2016,72.5,71,2,203,201
3039,131127,-63.272,-59.562,5/28/2016 22:02,5/29/2016 0:53,5/29/2016 1:02,5/29/2016 1:21,May,22,2016,205.5,202,3,559,557
3039,131127,-63.272,-59.562,5/28/2016 22:16,5/29/2016 1:06,5/29/2016 1:16,5/29/2016 1:21,May,22,2016,213.5,210,3,617,615
3039,131127,-63.272,-59.562,5/28/2016 21:23,5/29/2016 0:15,5/29/2016 0:23,5/29/2016 1:21,May,21,2016,217.5,214,3,525,523
3039,131127,-63.272,-59.562,5/28/2016 21:36,5/29/2016 0:29,5/29/2016 0:36,5/29/2016 1:21,May,21,2016,209.5,206,3,467,465
3039,131127,-63.272,-59.562,5/28/2016 21:49,5/29/2016 0:40,5/29/2016 0:49,5/29/2016 1:21,May,21,2016,209.5,206,3,533,531
4644,131127,-63.251,-59.478,5/28/2016 23:36,5/29/2016 2:29,5/29/2016 2:36,5/29/2016 3:44,May,23,2016,165.5,162,1,443,441
4644,131127,-63.251,-59.478,5/28/2016 23:51,5/29/2016 2:41,5/29/2016 2:51,5/29/2016 3:44,May,23,2016,173.5,170,1,631,629
4644,131127,-63.251,-59.478,5/29/2016 0:07,5/29/2016 2:58,5/29/2016 3:07,5/29/2016 3:44,May,0,2016,157.5,154,1,595,593
4644,131127,-63.251,-59.478,5/29/2016 0:24,5/29/2016 3:15,5/29/2016 3:24,5/29/2016 3:44,May,0,2016,157.5,154,1,551,549
4644,131127,-63.251,-59.478,5/29/2016 0:38,5/29/2016 3:29,5/29/2016 3:38,5/29/2016 3:44,May,0,2016,149.5,146,1,503,501
5619,131127,-63.251,-59.478,5/28/2016 23:51,5/29/2016 2:41,5/29/2016 2:51,5/29/2016 3:44,May,23,2016,173.5,170,1,631,629
5619,131127,-63.251,-59.478,5/28/2016 23:36,5/29/2016 2:29,5/29/2016 2:36,5/29/2016 3:44,May,23,2016,165.5,162,1,443,441
5619,131127,-63.251,-59.478,5/29/2016 0:24,5/29/2016 3:15,5/29/2016 3:24,5/29/2016 3:44,May,0,2016,157.5,154,1,551,549
5619,131127,-63.251,-59.478,5/29/2016 0:07,5/29/2016 2:58,5/29/2016 3:07,5/29/2016 3:44,May,0,2016,157.5,154,1,595,593
5619,131127,-63.251,-59.478,5/29/2016 0:38,5/29/2016 3:29,5/29/2016 3:38,5/29/2016 3:44,May,0,2016,149.5,146,1,503,501
3045,131127,-63.232,-59.518,5/29/2016 4:55,5/29/2016 7:46,5/29/2016 7:55,5/29/2016 7:59,May,4,2016,237.5,234,2,505,503
3045,131127,-63.232,-59.518,5/29/2016 3:58,5/29/2016 6:55,5/29/2016 6:58,5/29/2016 7:59,May,3,2016,74.5,73,2,191,189
3045,131127,-63.232,-59.518,5/29/2016 4:10,5/29/2016 7:02,5/29/2016 7:10,5/29/2016 7:59,May,4,2016,229.5,226,2,447,445
3045,131127,-63.232,-59.518,5/29/2016 4:25,5/29/2016 7:16,5/29/2016 7:25,5/29/2016 7:59,May,4,2016,275.5,268,2,573,571
3045,131127,-63.232,-59.518,5/29/2016 4:41,5/29/2016 7:31,5/29/2016 7:41,5/29/2016 7:59,May,4,2016,267.5,260,2,621,619
1089,131127,-63.2989,-59.3432,5/29/2016 21:46,5/30/2016 0:43,5/30/2016 0:46,5/30/2016 1:05,May,21,2016,100.5,99,B,183,181
1089,131127,-63.2989,-59.3432,5/29/2016 21:42,5/30/2016 0:39,5/30/2016 0:42,5/30/2016 1:05,May,21,2016,84.5,83,B,203,201
1089,131127,-63.2989,-59.3432,5/29/2016 21:57,5/30/2016 0:53,5/30/2016 0:57,5/30/2016 1:05,May,21,2016,90.5,89,B,195,193
1089,131127,-63.2989,-59.3432,5/29/2016 21:52,5/30/2016 0:48,5/30/2016 0:52,5/30/2016 1:05,May,21,2016,90.5,89,B,199,197
1089,131127,-63.2989,-59.3432,5/29/2016 22:03,5/30/2016 0:59,5/30/2016 1:03,5/30/2016 1:05,May,22,2016,104.5,103,B,217,215
3056,131127,-63.3063,-59.3037,5/29/2016 22:41,5/30/2016 1:34,5/30/2016 1:41,5/30/2016 1:45,May,22,2016,229.5,226,A,453,451
3056,131127,-63.3063,-59.3037,5/29/2016 21:50,5/30/2016 0:43,5/30/2016 0:50,5/30/2016 1:45,May,21,2016,197.5,194,A,435,433
3056,131127,-63.3063,-59.3037,5/29/2016 22:01,5/30/2016 0:53,5/30/2016 1:01,5/30/2016 1:45,May,22,2016,201.5,198,A,485,483
3056,131127,-63.3063,-59.3037,5/29/2016 22:16,5/30/2016 1:08,5/30/2016 1:16,5/30/2016 1:45,May,22,2016,209.5,206,A,521,519
3056,131127,-63.3063,-59.3037,5/29/2016 22:30,5/30/2016 1:21,5/30/2016 1:30,5/30/2016 1:45,May,22,2016,201.5,198,A,549,547
1092,131127,-63.3051,-59.3005,5/29/2016 23:51,5/30/2016 2:48,5/30/2016 2:51,5/30/2016 3:04,May,23,2016,64.5,63,B,169,167
1092,131127,-63.3051,-59.3005,5/29/2016 23:57,5/30/2016 2:54,5/30/2016 2:57,5/30/2016 3:04,May,23,2016,76.5,75,B,191,189
1092,131127,-63.3051,-59.3005,5/29/2016 23:42,5/30/2016 2:39,5/30/2016 2:42,5/30/2016 3:04,May,23,2016,86.5,85,B,239,237
1092,131127,-63.3051,-59.3005,5/29/2016 23:47,5/30/2016 2:43,5/30/2016 2:47,5/30/2016 3:04,May,23,2016,90.5,89,B,247,245
1092,131127,-63.3051,-59.3005,5/30/2016 0:02,5/30/2016 3:00,5/30/2016 3:02,5/30/2016 3:04,May,0,2016,72.5,71,B,163,161
4656,131127,-63.3051,-59.3005,5/29/2016 23:31,5/30/2016 2:22,5/30/2016 2:31,5/30/2016 3:07,May,23,2016,145.5,142,B,577,575
4656,131127,-63.3051,-59.3005,5/29/2016 23:47,5/30/2016 2:37,5/30/2016 2:47,5/30/2016 3:07,May,23,2016,149.5,146,B,615,613
4656,131127,-63.3051,-59.3005,5/29/2016 23:03,5/30/2016 1:54,5/30/2016 2:03,5/30/2016 3:07,May,23,2016,157.5,154,B,583,581
4656,131127,-63.3051,-59.3005,5/29/2016 23:18,5/30/2016 2:08,5/30/2016 2:18,5/30/2016 3:07,May,23,2016,153.5,150,B,591,589
4656,131127,-63.3051,-59.3005,5/30/2016 0:02,5/30/2016 2:52,5/30/2016 3:02,5/30/2016 3:07,May,0,2016,137.5,134,B,617,615
5631,131127,-63.3051,-59.3005,5/29/2016 23:18,5/30/2016 2:08,5/30/2016 2:18,5/30/2016 3:07,May,23,2016,153.5,150,B,591,589
5631,131127,-63.3051,-59.3005,5/29/2016 23:03,5/30/2016 1:54,5/30/2016 2:03,5/30/2016 3:07,May,23,2016,157.5,154,B,583,581
5631,131127,-63.3051,-59.3005,5/29/2016 23:47,5/30/2016 2:37,5/30/2016 2:47,5/30/2016 3:07,May,23,2016,149.5,146,B,615,613
5631,131127,-63.3051,-59.3005,5/29/2016 23:31,5/30/2016 2:22,5/30/2016 2:31,5/30/2016 3:07,May,23,2016,145.5,142,B,577,575
5631,131127,-63.3051,-59.3005,5/30/2016 0:02,5/30/2016 2:52,5/30/2016 3:02,5/30/2016 3:07,May,0,2016,137.5,134,B,617,615
1099,131127,-63.1551,-59.3178,5/30/2016 3:41,5/30/2016 6:37,5/30/2016 6:41,5/30/2016 6:44,May,3,2016,58.5,57,2,231,229
1099,131127,-63.1551,-59.3178,5/30/2016 3:11,5/30/2016 6:08,5/30/2016 6:11,5/30/2016 6:44,May,3,2016,64.5,63,2,211,209
1099,131127,-63.1551,-59.3178,5/30/2016 3:18,5/30/2016 6:14,5/30/2016 6:18,5/30/2016 6:44,May,3,2016,70.5,69,2,273,271
1099,131127,-63.1551,-59.3178,5/30/2016 3:25,5/30/2016 6:22,5/30/2016 6:25,5/30/2016 6:44,May,3,2016,62.5,61,2,199,197
1099,131127,-63.1551,-59.3178,5/30/2016 3:33,5/30/2016 6:30,5/30/2016 6:33,5/30/2016 6:44,May,3,2016,64.5,63,2,199,197
4673,131127,-63.2842,-59.3455,5/30/2016 22:22,5/31/2016 1:14,5/31/2016 1:22,5/31/2016 1:24,May,22,2016,80.5,79,2,475,473
4673,131127,-63.2842,-59.3455,5/30/2016 21:52,5/31/2016 0:47,5/31/2016 0:52,5/31/2016 1:24,May,21,2016,58.5,57,2,303,301
4673,131127,-63.2842,-59.3455,5/30/2016 21:59,5/31/2016 0:54,5/31/2016 0:59,5/31/2016 1:24,May,21,2016,58.5,57,2,331,329
4673,131127,-63.2842,-59.3455,5/30/2016 22:06,5/31/2016 1:00,5/31/2016 1:06,5/31/2016 1:24,May,22,2016,60.5,59,2,369,367
4673,131127,-63.2842,-59.3455,5/30/2016 22:13,5/31/2016 1:07,5/31/2016 1:13,5/31/2016 1:24,May,22,2016,58.5,57,2,395,393
5648,131127,-63.2842,-59.3455,5/30/2016 21:59,5/31/2016 0:54,5/31/2016 0:59,5/31/2016 1:24,May,21,2016,58.5,57,2,331,329
5648,131127,-63.2842,-59.3455,5/30/2016 22:06,5/31/2016 1:00,5/31/2016 1:06,5/31/2016 1:24,May,22,2016,60.5,59,2,369,367
5648,131127,-63.2842,-59.3455,5/30/2016 21:52,5/31/2016 0:47,5/31/2016 0:52,5/31/2016 1:24,May,21,2016,58.5,57,2,303,301
5648,131127,-63.2842,-59.3455,5/30/2016 22:13,5/31/2016 1:07,5/31/2016 1:13,5/31/2016 1:24,May,22,2016,58.5,57,2,395,393
5648,131127,-63.2842,-59.3455,5/30/2016 22:22,5/31/2016 1:14,5/31/2016 1:22,5/31/2016 1:24,May,22,2016,80.5,79,2,475,473
2448,131127,-63.2814,-59.3178,5/30/2016 22:02,5/31/2016 0:56,5/31/2016 1:02,5/31/2016 1:32,May,22,2016,48,47.5,B,367,365
2448,131127,-63.2814,-59.3178,5/30/2016 22:14,5/31/2016 1:02,5/31/2016 1:14,5/31/2016 1:32,May,22,2016,31,30.5,B,757,755
2448,131127,-63.2814,-59.3178,5/30/2016 22:22,5/31/2016 1:14,5/31/2016 1:22,5/31/2016 1:32,May,22,2016,19,19,B,455,453
2448,131127,-63.2814,-59.3178,5/30/2016 22:30,5/31/2016 1:23,5/31/2016 1:30,5/31/2016 1:32,May,22,2016,17.5,17.5,B,415,413
2448,131127,-63.2814,-59.3178,5/30/2016 22:32,5/31/2016 1:30,5/31/2016 1:32,5/31/2016 1:32,May,22,2016,16.5,16.5,B,111,109
1126,131127,-63.296,-59.3353,5/31/2016 0:38,5/31/2016 3:35,5/31/2016 3:38,5/31/2016 4:04,May,0,2016,94.5,93,B,223,221
1126,131127,-63.296,-59.3353,5/31/2016 1:02,5/31/2016 3:57,5/31/2016 4:02,5/31/2016 4:04,May,1,2016,88.5,87,B,255,253
1126,131127,-63.296,-59.3353,5/31/2016 0:50,5/31/2016 3:47,5/31/2016 3:50,5/31/2016 4:04,May,0,2016,88.5,87,B,219,217
1126,131127,-63.296,-59.3353,5/31/2016 0:44,5/31/2016 3:41,5/31/2016 3:44,5/31/2016 4:04,May,0,2016,90.5,89,B,217,215
1126,131127,-63.296,-59.3353,5/31/2016 0:56,5/31/2016 3:53,5/31/2016 3:56,5/31/2016 4:04,May,0,2016,84.5,83,B,217,215
4677,131127,-63.296,-59.3353,5/31/2016 1:05,5/31/2016 3:58,5/31/2016 4:05,5/31/2016 4:23,May,1,2016,78.5,77,B,405,403
4677,131127,-63.296,-59.3353,5/31/2016 0:50,5/31/2016 3:45,5/31/2016 3:50,5/31/2016 4:23,May,0,2016,70.5,69,B,349,347
4677,131127,-63.296,-59.3353,5/31/2016 0:57,5/31/2016 3:52,5/31/2016 3:57,5/31/2016 4:23,May,0,2016,70.5,69,B,297,295
4677,131127,-63.296,-59.3353,5/31/2016 1:21,5/31/2016 4:15,5/31/2016 4:21,5/31/2016 4:23,May,1,2016,76.5,75,B,345,343
4677,131127,-63.296,-59.3353,5/31/2016 1:13,5/31/2016 4:07,5/31/2016 4:13,5/31/2016 4:23,May,1,2016,82.5,81,B,349,347
5652,131127,-63.296,-59.3353,5/31/2016 0:50,5/31/2016 3:45,5/31/2016 3:50,5/31/2016 4:23,May,0,2016,70.5,69,B,349,347
5652,131127,-63.296,-59.3353,5/31/2016 1:05,5/31/2016 3:58,5/31/2016 4:05,5/31/2016 4:23,May,1,2016,78.5,77,B,405,403
5652,131127,-63.296,-59.3353,5/31/2016 0:57,5/31/2016 3:52,5/31/2016 3:57,5/31/2016 4:23,May,0,2016,70.5,69,B,297,295
5652,131127,-63.296,-59.3353,5/31/2016 1:21,5/31/2016 4:15,5/31/2016 4:21,5/31/2016 4:23,May,1,2016,76.5,75,B,345,343
5652,131127,-63.296,-59.3353,5/31/2016 1:13,5/31/2016 4:07,5/31/2016 4:13,5/31/2016 4:23,May,1,2016,82.5,81,B,349,347
3077,131127,-63.296,-59.3353,5/31/2016 1:22,5/31/2016 4:12,5/31/2016 4:22,5/31/2016 4:30,May,1,2016,251.5,246,B,611,609
3077,131127,-63.296,-59.3353,5/31/2016 0:12,5/31/2016 3:03,5/31/2016 3:12,5/31/2016 4:30,May,0,2016,251.5,246,B,543,541
3077,131127,-63.296,-59.3353,5/31/2016 0:29,5/31/2016 3:19,5/31/2016 3:29,5/31/2016 4:30,May,0,2016,259.5,252,B,589,587
3077,131127,-63.296,-59.3353,5/31/2016 0:48,5/31/2016 3:39,5/31/2016 3:48,5/31/2016 4:30,May,0,2016,267.5,260,B,575,573
3077,131127,-63.296,-59.3353,5/31/2016 1:04,5/31/2016 3:55,5/31/2016 4:04,5/31/2016 4:30,May,1,2016,241.5,238,B,553,551
1127,131127,-63.296,-59.3353,5/31/2016 1:07,5/31/2016 4:04,5/31/2016 4:07,5/31/2016 4:38,May,1,2016,82.5,81,B,233,231
1127,131127,-63.296,-59.3353,5/31/2016 1:11,5/31/2016 4:07,5/31/2016 4:11,5/31/2016 4:38,May,1,2016,102.5,101,B,237,235
1127,131127,-63.296,-59.3353,5/31/2016 1:18,5/31/2016 4:14,5/31/2016 4:18,5/31/2016 4:38,May,1,2016,112.5,111,B,219,217
1127,131127,-63.296,-59.3353,5/31/2016 1:25,5/31/2016 4:21,5/31/2016 4:25,5/31/2016 4:38,May,1,2016,121.5,119,B,265,263
1127,131127,-63.296,-59.3353,5/31/2016 1:34,5/31/2016 4:29,5/31/2016 4:34,5/31/2016 4:38,May,1,2016,112.5,111,B,313,311
1128,131127,-63.296,-59.3353,5/31/2016 1:42,5/31/2016 4:38,5/31/2016 4:42,5/31/2016 5:12,May,1,2016,106.5,105,B,251,249
1128,131127,-63.296,-59.3353,5/31/2016 1:49,5/31/2016 4:46,5/31/2016 4:49,5/31/2016 5:12,May,1,2016,82.5,81,B,219,217
1128,131127,-63.296,-59.3353,5/31/2016 1:55,5/31/2016 4:53,5/31/2016 4:55,5/31/2016 5:12,May,1,2016,68.5,67,B,141,139
1128,131127,-63.296,-59.3353,5/31/2016 2:03,5/31/2016 5:00,5/31/2016 5:03,5/31/2016 5:12,May,2,2016,68.5,67,B,183,181
1128,131127,-63.296,-59.3353,5/31/2016 2:09,5/31/2016 5:06,5/31/2016 5:09,5/31/2016 5:12,May,2,2016,88.5,87,B,231,229
3078,131127,-63.2658,-59.3147,5/31/2016 1:52,5/31/2016 4:44,5/31/2016 4:52,5/31/2016 5:47,May,1,2016,209.5,206,A,475,473
3078,131127,-63.2658,-59.3147,5/31/2016 1:38,5/31/2016 4:30,5/31/2016 4:38,5/31/2016 5:47,May,1,2016,213.5,210,A,537,535
3078,131127,-63.2658,-59.3147,5/31/2016 2:24,5/31/2016 5:14,5/31/2016 5:24,5/31/2016 5:47,May,2,2016,283.5,276,A,605,603
3078,131127,-63.2658,-59.3147,5/31/2016 2:05,5/31/2016 4:56,5/31/2016 5:05,5/31/2016 5:47,May,2,2016,291.5,284,A,543,541
3078,131127,-63.2658,-59.3147,5/31/2016 2:41,5/31/2016 5:31,5/31/2016 5:41,5/31/2016 5:47,May,2,2016,267.5,260,A,603,601
1129,131127,-63.2658,-59.3147,5/31/2016 2:29,5/31/2016 5:25,5/31/2016 5:29,5/31/2016 5:48,May,2,2016,80.5,79,A,243,241
1129,131127,-63.2658,-59.3147,5/31/2016 2:24,5/31/2016 5:20,5/31/2016 5:24,5/31/2016 5:48,May,2,2016,98.5,97,A,263,261
1129,131127,-63.2658,-59.3147,5/31/2016 2:16,5/31/2016 5:13,5/31/2016 5:16,5/31/2016 5:48,May,2,2016,110.5,109,A,231,229
1129,131127,-63.2658,-59.3147,5/31/2016 2:45,5/31/2016 5:40,5/31/2016 5:45,5/31/2016 5:48,May,2,2016,112.5,111,A,303,301
1129,131127,-63.2658,-59.3147,5/31/2016 2:37,5/31/2016 5:33,5/31/2016 5:37,5/31/2016 5:48,May,2,2016,82.5,81,A,243,241
4678,131127,-63.2658,-59.3147,5/31/2016 2:39,5/31/2016 5:34,5/31/2016 5:39,5/31/2016 5:51,May,2,2016,104.5,103,A,335,333
4678,131127,-63.2658,-59.3147,5/31/2016 2:14,5/31/2016 5:09,5/31/2016 5:14,5/31/2016 5:51,May,2,2016,84.5,83,A,315,313
4678,131127,-63.2658,-59.3147,5/31/2016 2:22,5/31/2016 5:16,5/31/2016 5:22,5/31/2016 5:51,May,2,2016,78.5,77,A,397,395
4678,131127,-63.2658,-59.3147,5/31/2016 2:32,5/31/2016 5:25,5/31/2016 5:32,5/31/2016 5:51,May,2,2016,90.5,89,A,417,415
4678,131127,-63.2658,-59.3147,5/31/2016 2:48,5/31/2016 5:44,5/31/2016 5:48,5/31/2016 5:51,May,2,2016,84.5,83,A,265,263
5653,131127,-63.2658,-59.3147,5/31/2016 2:22,5/31/2016 5:16,5/31/2016 5:22,5/31/2016 5:51,May,2,2016,78.5,77,A,397,395
5653,131127,-63.2658,-59.3147,5/31/2016 2:14,5/31/2016 5:09,5/31/2016 5:14,5/31/2016 5:51,May,2,2016,84.5,83,A,315,313
5653,131127,-63.2658,-59.3147,5/31/2016 2:39,5/31/2016 5:34,5/31/2016 5:39,5/31/2016 5:51,May,2,2016,104.5,103,A,335,333
5653,131127,-63.2658,-59.3147,5/31/2016 2:32,5/31/2016 5:25,5/31/2016 5:32,5/31/2016 5:51,May,2,2016,90.5,89,A,417,415
5653,131127,-63.2658,-59.3147,5/31/2016 2:48,5/31/2016 5:44,5/31/2016 5:48,5/31/2016 5:51,May,2,2016,84.5,83,A,265,263
1130,131127,-63.258,-59.3289,5/31/2016 3:07,5/31/2016 6:02,5/31/2016 6:07,5/31/2016 6:27,May,3,2016,106.5,105,0,295,293
1130,131127,-63.258,-59.3289,5/31/2016 3:16,5/31/2016 6:11,5/31/2016 6:16,5/31/2016 6:27,May,3,2016,121.5,119,0,319,317
1130,131127,-63.258,-59.3289,5/31/2016 3:23,5/31/2016 6:19,5/31/2016 6:23,5/31/2016 6:27,May,3,2016,137.5,134,0,273,271
1130,131127,-63.258,-59.3289,5/31/2016 2:51,5/31/2016 5:48,5/31/2016 5:51,5/31/2016 6:27,May,2,2016,125.5,122,0,213,211
1130,131127,-63.258,-59.3289,5/31/2016 2:59,5/31/2016 5:54,5/31/2016 5:59,5/31/2016 6:27,May,2,2016,137.5,134,0,299,297
3079,131127,-63.2496,-59.3177,5/31/2016 2:56,5/31/2016 5:47,5/31/2016 5:56,5/31/2016 7:07,May,2,2016,251.5,246,3,561,559
3079,131127,-63.2496,-59.3177,5/31/2016 3:15,5/31/2016 6:06,5/31/2016 6:15,5/31/2016 7:07,May,3,2016,259.5,252,3,573,571
3079,131127,-63.2496,-59.3177,5/31/2016 3:36,5/31/2016 6:28,5/31/2016 6:36,5/31/2016 7:07,May,3,2016,233.5,230,3,487,485
3079,131127,-63.2496,-59.3177,5/31/2016 3:49,5/31/2016 6:41,5/31/2016 6:49,5/31/2016 7:07,May,3,2016,259.5,252,3,481,479
3079,131127,-63.2496,-59.3177,5/31/2016 4:02,5/31/2016 6:54,5/31/2016 7:02,5/31/2016 7:07,May,4,2016,283.5,276,3,519,517
1131,131127,-63.2496,-59.3177,5/31/2016 4:09,5/31/2016 7:05,5/31/2016 7:09,5/31/2016 7:15,May,4,2016,114.5,113,3,229,227
1131,131127,-63.2496,-59.3177,5/31/2016 3:32,5/31/2016 6:28,5/31/2016 6:32,5/31/2016 7:15,May,3,2016,121.5,119,3,245,243
1131,131127,-63.2496,-59.3177,5/31/2016 3:41,5/31/2016 6:37,5/31/2016 6:41,5/31/2016 7:15,May,3,2016,110.5,109,3,233,231
1131,131127,-63.2496,-59.3177,5/31/2016 3:49,5/31/2016 6:45,5/31/2016 6:49,5/31/2016 7:15,May,3,2016,121.5,119,3,257,255
1131,131127,-63.2496,-59.3177,5/31/2016 4:01,5/31/2016 6:57,5/31/2016 7:01,5/31/2016 7:15,May,4,2016,116.5,115,3,211,209
4680,131127,-63.2496,-59.3177,5/31/2016 3:40,5/31/2016 6:34,5/31/2016 6:40,5/31/2016 7:36,May,3,2016,100.5,99,3,367,365
4680,131127,-63.2496,-59.3177,5/31/2016 3:50,5/31/2016 6:40,5/31/2016 6:50,5/31/2016 7:36,May,3,2016,145.5,142,3,587,585
4680,131127,-63.2496,-59.3177,5/31/2016 4:04,5/31/2016 6:55,5/31/2016 7:04,5/31/2016 7:36,May,4,2016,149.5,146,3,545,543
4680,131127,-63.2496,-59.3177,5/31/2016 4:18,5/31/2016 7:08,5/31/2016 7:18,5/31/2016 7:36,May,4,2016,157.5,154,3,599,597
4680,131127,-63.2496,-59.3177,5/31/2016 4:32,5/31/2016 7:23,5/31/2016 7:32,5/31/2016 7:36,May,4,2016,157.5,154,3,519,517
5655,131127,-63.2496,-59.3177,5/31/2016 4:18,5/31/2016 7:08,5/31/2016 7:18,5/31/2016 7:36,May,4,2016,157.5,154,3,599,597
5655,131127,-63.2496,-59.3177,5/31/2016 4:32,5/31/2016 7:23,5/31/2016 7:32,5/31/2016 7:36,May,4,2016,157.5,154,3,519,517
5655,131127,-63.2496,-59.3177,5/31/2016 3:40,5/31/2016 6:34,5/31/2016 6:40,5/31/2016 7:36,May,3,2016,100.5,99,3,367,365
5655,131127,-63.2496,-59.3177,5/31/2016 3:50,5/31/2016 6:40,5/31/2016 6:50,5/31/2016 7:36,May,3,2016,145.5,142,3,587,585
5655,131127,-63.2496,-59.3177,5/31/2016 4:04,5/31/2016 6:55,5/31/2016 7:04,5/31/2016 7:36,May,4,2016,149.5,146,3,545,543
3082,131127,-63.2644,-59.1874,5/31/2016 7:24,5/31/2016 10:18,5/31/2016 10:24,5/31/2016 10:43,May,7,2016,229.5,226,B,359,357
3082,131127,-63.2644,-59.1874,5/31/2016 6:39,5/31/2016 9:31,5/31/2016 9:39,5/31/2016 10:43,May,6,2016,233.5,230,B,539,537
3082,131127,-63.2644,-59.1874,5/31/2016 6:54,5/31/2016 9:45,5/31/2016 9:54,5/31/2016 10:43,May,6,2016,229.5,226,B,577,575
3082,131127,-63.2644,-59.1874,5/31/2016 7:11,5/31/2016 10:00,5/31/2016 10:11,5/31/2016 10:43,May,7,2016,251.5,246,B,631,629
3082,131127,-63.2644,-59.1874,5/31/2016 7:38,5/31/2016 10:28,5/31/2016 10:38,5/31/2016 10:43,May,7,2016,229.5,226,B,613,611
1140,131127,-63.2403,-59.3549,5/31/2016 21:49,6/1/2016 0:44,6/1/2016 0:49,6/1/2016 1:06,May,21,2016,94.5,93,B,277,275
1140,131127,-63.2403,-59.3549,5/31/2016 21:41,6/1/2016 0:38,6/1/2016 0:41,6/1/2016 1:06,May,21,2016,68.5,67,B,169,167
1140,131127,-63.2403,-59.3549,5/31/2016 21:35,6/1/2016 0:32,6/1/2016 0:35,6/1/2016 1:06,May,21,2016,72.5,71,B,213,211
1140,131127,-63.2403,-59.3549,5/31/2016 22:03,6/1/2016 0:59,6/1/2016 1:03,6/1/2016 1:06,May,22,2016,100.5,99,B,261,259
1140,131127,-63.2403,-59.3549,5/31/2016 21:57,6/1/2016 0:52,6/1/2016 0:57,6/1/2016 1:06,May,21,2016,92.5,91,B,269,267
3095,131127,-63.291,-59.5182,5/31/2016 22:45,6/1/2016 1:36,6/1/2016 1:45,6/1/2016 2:33,May,22,2016,233.5,230,2,525,523
3095,131127,-63.291,-59.5182,5/31/2016 22:30,6/1/2016 1:24,6/1/2016 1:30,6/1/2016 2:33,May,22,2016,193.5,190,2,405,403
3095,131127,-63.291,-59.5182,5/31/2016 23:14,6/1/2016 2:06,6/1/2016 2:14,6/1/2016 2:33,May,23,2016,229.5,226,2,521,519
3095,131127,-63.291,-59.5182,5/31/2016 23:00,6/1/2016 1:51,6/1/2016 2:00,6/1/2016 2:33,May,23,2016,233.5,230,2,539,537
3095,131127,-63.291,-59.5182,5/31/2016 23:28,6/1/2016 2:19,6/1/2016 2:28,6/1/2016 2:33,May,23,2016,237.5,234,2,523,521
3096,131127,-63.3352,-59.4635,5/31/2016 23:43,6/1/2016 2:34,6/1/2016 2:43,6/1/2016 3:50,May,23,2016,217.5,214,B,573,571
